"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"USA","RADIOEQT","INHOSPITAL","1000000HAB","A","2011",8.36,
"USA","RADIOEQT","INHOSPITAL","1000000HAB","A","2012",7.5,
"USA","RADIOEQT","INHOSPITAL","1000000HAB","A","2016",8.24,
"USA","RADIOEQT","INHOSPITAL","1000000HAB","A","2018",8.31,
"USA","RADIOEQT","INHOSPITAL","1000000HAB","A","2019",8.23,
"USA","RADIOEQT","INHOSPITAL","1000000HAB","A","2020",8.06,
"CHL","RADIOEQT","TOT","1000000HAB","A","2011",1.68,
"CHL","RADIOEQT","TOT","1000000HAB","A","2012",1.66,
"CHL","RADIOEQT","TOT","1000000HAB","A","2013",1.93,
"CHL","RADIOEQT","TOT","1000000HAB","A","2014",2.3,
"CHL","RADIOEQT","INAMBULATORY","1000000HAB","A","2011",0.75,
"CHL","RADIOEQT","INAMBULATORY","1000000HAB","A","2012",0.75,
"CHL","RADIOEQT","INAMBULATORY","1000000HAB","A","2013",0.57,"B"
"CHL","RADIOEQT","INHOSPITAL","1000000HAB","A","2011",0.93,
"CHL","RADIOEQT","INHOSPITAL","1000000HAB","A","2012",0.92,
"CHL","RADIOEQT","INHOSPITAL","1000000HAB","A","2013",1.36,"B"
"EST","RADIOEQT","TOT","1000000HAB","A","2005",1.48,
"EST","RADIOEQT","TOT","1000000HAB","A","2006",1.48,
"EST","RADIOEQT","TOT","1000000HAB","A","2007",2.98,
"EST","RADIOEQT","TOT","1000000HAB","A","2008",2.24,
"EST","RADIOEQT","TOT","1000000HAB","A","2009",2.25,
"EST","RADIOEQT","TOT","1000000HAB","A","2010",3,
"EST","RADIOEQT","TOT","1000000HAB","A","2011",3.01,
"EST","RADIOEQT","TOT","1000000HAB","A","2012",3.78,
"EST","RADIOEQT","TOT","1000000HAB","A","2013",3.79,
"EST","RADIOEQT","TOT","1000000HAB","A","2014",3.8,
"EST","RADIOEQT","TOT","1000000HAB","A","2015",3.8,
"EST","RADIOEQT","TOT","1000000HAB","A","2016",5.32,
"EST","RADIOEQT","TOT","1000000HAB","A","2017",5.31,
"EST","RADIOEQT","TOT","1000000HAB","A","2018",5.3,
"EST","RADIOEQT","TOT","1000000HAB","A","2019",5.28,
"EST","RADIOEQT","INAMBULATORY","1000000HAB","A","2005",0,
"EST","RADIOEQT","INAMBULATORY","1000000HAB","A","2006",0,
"EST","RADIOEQT","INAMBULATORY","1000000HAB","A","2007",0,
"EST","RADIOEQT","INAMBULATORY","1000000HAB","A","2008",0,
"EST","RADIOEQT","INAMBULATORY","1000000HAB","A","2009",0,
"EST","RADIOEQT","INAMBULATORY","1000000HAB","A","2010",0,
"EST","RADIOEQT","INAMBULATORY","1000000HAB","A","2011",0,
"EST","RADIOEQT","INAMBULATORY","1000000HAB","A","2012",0,
"EST","RADIOEQT","INAMBULATORY","1000000HAB","A","2013",0,
"EST","RADIOEQT","INAMBULATORY","1000000HAB","A","2014",0,
"EST","RADIOEQT","INAMBULATORY","1000000HAB","A","2015",0,
"EST","RADIOEQT","INAMBULATORY","1000000HAB","A","2016",0,
"EST","RADIOEQT","INAMBULATORY","1000000HAB","A","2017",0,
"EST","RADIOEQT","INAMBULATORY","1000000HAB","A","2018",0,
"EST","RADIOEQT","INAMBULATORY","1000000HAB","A","2019",0,
"EST","RADIOEQT","INHOSPITAL","1000000HAB","A","2005",1.48,
"EST","RADIOEQT","INHOSPITAL","1000000HAB","A","2006",1.48,
"EST","RADIOEQT","INHOSPITAL","1000000HAB","A","2007",2.98,
"EST","RADIOEQT","INHOSPITAL","1000000HAB","A","2008",2.24,
"EST","RADIOEQT","INHOSPITAL","1000000HAB","A","2009",2.25,
"EST","RADIOEQT","INHOSPITAL","1000000HAB","A","2010",3,
"EST","RADIOEQT","INHOSPITAL","1000000HAB","A","2011",3.01,
"EST","RADIOEQT","INHOSPITAL","1000000HAB","A","2012",3.78,
"EST","RADIOEQT","INHOSPITAL","1000000HAB","A","2013",3.79,
"EST","RADIOEQT","INHOSPITAL","1000000HAB","A","2014",3.8,
"EST","RADIOEQT","INHOSPITAL","1000000HAB","A","2015",3.8,
"EST","RADIOEQT","INHOSPITAL","1000000HAB","A","2016",5.32,
"EST","RADIOEQT","INHOSPITAL","1000000HAB","A","2017",5.31,
"EST","RADIOEQT","INHOSPITAL","1000000HAB","A","2018",5.3,
"EST","RADIOEQT","INHOSPITAL","1000000HAB","A","2019",5.28,
"ISR","RADIOEQT","TOT","1000000HAB","A","1995",2.16,
"ISR","RADIOEQT","TOT","1000000HAB","A","1996",2.81,
"ISR","RADIOEQT","TOT","1000000HAB","A","1997",3.43,
"ISR","RADIOEQT","TOT","1000000HAB","A","1998",3.35,
"ISR","RADIOEQT","TOT","1000000HAB","A","1999",3.27,
"ISR","RADIOEQT","TOT","1000000HAB","A","2000",3.34,
"ISR","RADIOEQT","TOT","1000000HAB","A","2001",3.42,
"ISR","RADIOEQT","TOT","1000000HAB","A","2002",3.35,
"ISR","RADIOEQT","TOT","1000000HAB","A","2003",3.44,
"ISR","RADIOEQT","TOT","1000000HAB","A","2004",3.23,
"ISR","RADIOEQT","TOT","1000000HAB","A","2005",3.75,
"ISR","RADIOEQT","TOT","1000000HAB","A","2006",3.69,
"ISR","RADIOEQT","TOT","1000000HAB","A","2007",3.62,
"ISR","RADIOEQT","TOT","1000000HAB","A","2008",3.69,
"ISR","RADIOEQT","TOT","1000000HAB","A","2009",3.74,
"ISR","RADIOEQT","TOT","1000000HAB","A","2010",3.67,
"ISR","RADIOEQT","TOT","1000000HAB","A","2011",3.61,
"ISR","RADIOEQT","TOT","1000000HAB","A","2012",3.79,
"ISR","RADIOEQT","TOT","1000000HAB","A","2013",3.85,
"ISR","RADIOEQT","TOT","1000000HAB","A","2014",3.77,
"ISR","RADIOEQT","TOT","1000000HAB","A","2015",3.7,
"ISR","RADIOEQT","TOT","1000000HAB","A","2016",3.63,
"ISR","RADIOEQT","TOT","1000000HAB","A","2017",3.56,
"ISR","RADIOEQT","TOT","1000000HAB","A","2018",3.49,
"ISR","RADIOEQT","TOT","1000000HAB","A","2019",4.09,
"ISR","RADIOEQT","INAMBULATORY","1000000HAB","A","1995",0,
"ISR","RADIOEQT","INAMBULATORY","1000000HAB","A","1996",0.18,
"ISR","RADIOEQT","INAMBULATORY","1000000HAB","A","1997",0.17,
"ISR","RADIOEQT","INAMBULATORY","1000000HAB","A","1998",0.17,
"ISR","RADIOEQT","INAMBULATORY","1000000HAB","A","1999",0.16,
"ISR","RADIOEQT","INAMBULATORY","1000000HAB","A","2000",0.16,
"ISR","RADIOEQT","INAMBULATORY","1000000HAB","A","2001",0.16,
"ISR","RADIOEQT","INAMBULATORY","1000000HAB","A","2002",0.15,
"ISR","RADIOEQT","INAMBULATORY","1000000HAB","A","2003",0.15,
"ISR","RADIOEQT","INAMBULATORY","1000000HAB","A","2004",0.15,
"ISR","RADIOEQT","INAMBULATORY","1000000HAB","A","2005",0,
"ISR","RADIOEQT","INAMBULATORY","1000000HAB","A","2006",0,
"ISR","RADIOEQT","INAMBULATORY","1000000HAB","A","2007",0,
"ISR","RADIOEQT","INAMBULATORY","1000000HAB","A","2008",0,
"ISR","RADIOEQT","INAMBULATORY","1000000HAB","A","2009",0,
"ISR","RADIOEQT","INAMBULATORY","1000000HAB","A","2010",0,
"ISR","RADIOEQT","INAMBULATORY","1000000HAB","A","2011",0,
"ISR","RADIOEQT","INAMBULATORY","1000000HAB","A","2012",0,
"ISR","RADIOEQT","INAMBULATORY","1000000HAB","A","2013",0,
"ISR","RADIOEQT","INAMBULATORY","1000000HAB","A","2014",0,
"ISR","RADIOEQT","INAMBULATORY","1000000HAB","A","2015",0,
"ISR","RADIOEQT","INAMBULATORY","1000000HAB","A","2016",0,
"ISR","RADIOEQT","INAMBULATORY","1000000HAB","A","2017",0,
"ISR","RADIOEQT","INAMBULATORY","1000000HAB","A","2018",0,
"ISR","RADIOEQT","INAMBULATORY","1000000HAB","A","2019",0,
"ISR","RADIOEQT","INHOSPITAL","1000000HAB","A","1995",2.16,
"ISR","RADIOEQT","INHOSPITAL","1000000HAB","A","1996",2.64,
"ISR","RADIOEQT","INHOSPITAL","1000000HAB","A","1997",3.26,
"ISR","RADIOEQT","INHOSPITAL","1000000HAB","A","1998",3.18,
"ISR","RADIOEQT","INHOSPITAL","1000000HAB","A","1999",3.1,
"ISR","RADIOEQT","INHOSPITAL","1000000HAB","A","2000",3.18,
"ISR","RADIOEQT","INHOSPITAL","1000000HAB","A","2001",3.26,
"ISR","RADIOEQT","INHOSPITAL","1000000HAB","A","2002",3.2,
"ISR","RADIOEQT","INHOSPITAL","1000000HAB","A","2003",3.29,
"ISR","RADIOEQT","INHOSPITAL","1000000HAB","A","2004",3.08,
"ISR","RADIOEQT","INHOSPITAL","1000000HAB","A","2005",3.75,
"ISR","RADIOEQT","INHOSPITAL","1000000HAB","A","2006",3.69,
"ISR","RADIOEQT","INHOSPITAL","1000000HAB","A","2007",3.62,
"ISR","RADIOEQT","INHOSPITAL","1000000HAB","A","2008",3.69,
"ISR","RADIOEQT","INHOSPITAL","1000000HAB","A","2009",3.74,
"ISR","RADIOEQT","INHOSPITAL","1000000HAB","A","2010",3.67,
"ISR","RADIOEQT","INHOSPITAL","1000000HAB","A","2011",3.61,
"ISR","RADIOEQT","INHOSPITAL","1000000HAB","A","2012",3.79,
"ISR","RADIOEQT","INHOSPITAL","1000000HAB","A","2013",3.85,
"ISR","RADIOEQT","INHOSPITAL","1000000HAB","A","2014",3.77,
"ISR","RADIOEQT","INHOSPITAL","1000000HAB","A","2015",3.7,
"ISR","RADIOEQT","INHOSPITAL","1000000HAB","A","2016",3.63,
"ISR","RADIOEQT","INHOSPITAL","1000000HAB","A","2017",3.56,
"ISR","RADIOEQT","INHOSPITAL","1000000HAB","A","2018",3.49,
"ISR","RADIOEQT","INHOSPITAL","1000000HAB","A","2019",4.09,
"SVN","RADIOEQT","TOT","1000000HAB","A","2004",4.51,
"SVN","RADIOEQT","TOT","1000000HAB","A","2005",3.5,
"SVN","RADIOEQT","TOT","1000000HAB","A","2006",4.48,
"SVN","RADIOEQT","TOT","1000000HAB","A","2007",4.96,
"SVN","RADIOEQT","TOT","1000000HAB","A","2008",5.94,
"SVN","RADIOEQT","TOT","1000000HAB","A","2009",5.88,
"SVN","RADIOEQT","TOT","1000000HAB","A","2010",5.86,
"SVN","RADIOEQT","TOT","1000000HAB","A","2011",5.85,
"SVN","RADIOEQT","TOT","1000000HAB","A","2012",5.83,
"SVN","RADIOEQT","TOT","1000000HAB","A","2013",5.83,
"SVN","RADIOEQT","TOT","1000000HAB","A","2014",5.82,
"SVN","RADIOEQT","TOT","1000000HAB","A","2015",5.82,
"SVN","RADIOEQT","TOT","1000000HAB","A","2016",6.3,
"SVN","RADIOEQT","TOT","1000000HAB","A","2017",6.29,
"SVN","RADIOEQT","TOT","1000000HAB","A","2018",6.27,
"SVN","RADIOEQT","TOT","1000000HAB","A","2019",6.22,
"SVN","RADIOEQT","TOT","1000000HAB","A","2020",6.68,
"SVN","RADIOEQT","INAMBULATORY","1000000HAB","A","2004",0,
"SVN","RADIOEQT","INAMBULATORY","1000000HAB","A","2005",0,
"SVN","RADIOEQT","INAMBULATORY","1000000HAB","A","2006",0,
"SVN","RADIOEQT","INAMBULATORY","1000000HAB","A","2007",0,
"SVN","RADIOEQT","INAMBULATORY","1000000HAB","A","2008",0,
"SVN","RADIOEQT","INAMBULATORY","1000000HAB","A","2009",0,
"SVN","RADIOEQT","INAMBULATORY","1000000HAB","A","2010",0,
"SVN","RADIOEQT","INAMBULATORY","1000000HAB","A","2011",0,
"SVN","RADIOEQT","INAMBULATORY","1000000HAB","A","2012",0,
"SVN","RADIOEQT","INAMBULATORY","1000000HAB","A","2013",0,
"SVN","RADIOEQT","INAMBULATORY","1000000HAB","A","2014",0,
"SVN","RADIOEQT","INAMBULATORY","1000000HAB","A","2015",0,
"SVN","RADIOEQT","INAMBULATORY","1000000HAB","A","2016",0,
"SVN","RADIOEQT","INAMBULATORY","1000000HAB","A","2017",0,
"SVN","RADIOEQT","INAMBULATORY","1000000HAB","A","2018",0,
"SVN","RADIOEQT","INAMBULATORY","1000000HAB","A","2019",0,
"SVN","RADIOEQT","INAMBULATORY","1000000HAB","A","2020",0,
"SVN","RADIOEQT","INHOSPITAL","1000000HAB","A","2004",4.51,
"SVN","RADIOEQT","INHOSPITAL","1000000HAB","A","2005",3.5,
"SVN","RADIOEQT","INHOSPITAL","1000000HAB","A","2006",4.48,
"SVN","RADIOEQT","INHOSPITAL","1000000HAB","A","2007",4.96,
"SVN","RADIOEQT","INHOSPITAL","1000000HAB","A","2008",5.94,
"SVN","RADIOEQT","INHOSPITAL","1000000HAB","A","2009",5.88,
"SVN","RADIOEQT","INHOSPITAL","1000000HAB","A","2010",5.86,
"SVN","RADIOEQT","INHOSPITAL","1000000HAB","A","2011",5.85,
"SVN","RADIOEQT","INHOSPITAL","1000000HAB","A","2012",5.83,
"SVN","RADIOEQT","INHOSPITAL","1000000HAB","A","2013",5.83,
"SVN","RADIOEQT","INHOSPITAL","1000000HAB","A","2014",5.82,
"SVN","RADIOEQT","INHOSPITAL","1000000HAB","A","2015",5.82,
"SVN","RADIOEQT","INHOSPITAL","1000000HAB","A","2016",6.3,
"SVN","RADIOEQT","INHOSPITAL","1000000HAB","A","2017",6.29,
"SVN","RADIOEQT","INHOSPITAL","1000000HAB","A","2018",6.27,
"SVN","RADIOEQT","INHOSPITAL","1000000HAB","A","2019",6.22,
"SVN","RADIOEQT","INHOSPITAL","1000000HAB","A","2020",6.68,
"MEX","RADIOEQT","INAMBULATORY","1000000HAB","A","2004",0.07,
"MEX","RADIOEQT","INAMBULATORY","1000000HAB","A","2005",0.11,
"MEX","RADIOEQT","INAMBULATORY","1000000HAB","A","2006",0.13,
"MEX","RADIOEQT","INAMBULATORY","1000000HAB","A","2007",0.11,
"MEX","RADIOEQT","INAMBULATORY","1000000HAB","A","2008",0.09,
"MEX","RADIOEQT","INAMBULATORY","1000000HAB","A","2009",0.12,
"MEX","RADIOEQT","INAMBULATORY","1000000HAB","A","2010",0.09,
"MEX","RADIOEQT","INAMBULATORY","1000000HAB","A","2011",0.08,
"MEX","RADIOEQT","INAMBULATORY","1000000HAB","A","2012",0.08,
"MEX","RADIOEQT","INAMBULATORY","1000000HAB","A","2013",0.08,
"MEX","RADIOEQT","INAMBULATORY","1000000HAB","A","2014",0.06,
"MEX","RADIOEQT","INAMBULATORY","1000000HAB","A","2015",0.13,
"MEX","RADIOEQT","INAMBULATORY","1000000HAB","A","2016",0.11,
"MEX","RADIOEQT","INAMBULATORY","1000000HAB","A","2017",0.23,
"MEX","RADIOEQT","INAMBULATORY","1000000HAB","A","2018",0.17,
"MEX","RADIOEQT","INAMBULATORY","1000000HAB","A","2019",0.09,
"MEX","RADIOEQT","INHOSPITAL","1000000HAB","A","2004",0.85,
"MEX","RADIOEQT","INHOSPITAL","1000000HAB","A","2005",0.9,
"MEX","RADIOEQT","INHOSPITAL","1000000HAB","A","2006",1.13,
"MEX","RADIOEQT","INHOSPITAL","1000000HAB","A","2007",1.33,
"MEX","RADIOEQT","INHOSPITAL","1000000HAB","A","2008",1.28,
"MEX","RADIOEQT","INHOSPITAL","1000000HAB","A","2009",1.4,
"MEX","RADIOEQT","INHOSPITAL","1000000HAB","A","2010",1.42,
"MEX","RADIOEQT","INHOSPITAL","1000000HAB","A","2011",1.35,
"MEX","RADIOEQT","INHOSPITAL","1000000HAB","A","2012",1.46,
"MEX","RADIOEQT","INHOSPITAL","1000000HAB","A","2013",1.26,
"MEX","RADIOEQT","INHOSPITAL","1000000HAB","A","2014",1.28,
"MEX","RADIOEQT","INHOSPITAL","1000000HAB","A","2015",1.42,
"MEX","RADIOEQT","INHOSPITAL","1000000HAB","A","2016",1.51,
"MEX","RADIOEQT","INHOSPITAL","1000000HAB","A","2017",1.3,
"MEX","RADIOEQT","INHOSPITAL","1000000HAB","A","2018",1.68,
"MEX","RADIOEQT","INHOSPITAL","1000000HAB","A","2019",1.77,
"LVA","RADIOEQT","TOT","1000000HAB","A","2003",1.31,
"LVA","RADIOEQT","TOT","1000000HAB","A","2004",0.88,
"LVA","RADIOEQT","TOT","1000000HAB","A","2005",2.23,
"LVA","RADIOEQT","TOT","1000000HAB","A","2006",3.61,
"LVA","RADIOEQT","TOT","1000000HAB","A","2007",3.64,
"LVA","RADIOEQT","TOT","1000000HAB","A","2008",4.13,
"LVA","RADIOEQT","TOT","1000000HAB","A","2009",2.33,
"LVA","RADIOEQT","TOT","1000000HAB","A","2010",3.81,
"LVA","RADIOEQT","TOT","1000000HAB","A","2011",3.88,
"LVA","RADIOEQT","TOT","1000000HAB","A","2012",3.93,
"LVA","RADIOEQT","TOT","1000000HAB","A","2013",3.97,
"LVA","RADIOEQT","TOT","1000000HAB","A","2014",4.01,
"LVA","RADIOEQT","TOT","1000000HAB","A","2015",4.05,
"LVA","RADIOEQT","TOT","1000000HAB","A","2016",5.1,
"LVA","RADIOEQT","TOT","1000000HAB","A","2017",5.15,
"LVA","RADIOEQT","TOT","1000000HAB","A","2018",5.71,
"LVA","RADIOEQT","INAMBULATORY","1000000HAB","A","2003",0,
"LVA","RADIOEQT","INAMBULATORY","1000000HAB","A","2004",0,
"LVA","RADIOEQT","INAMBULATORY","1000000HAB","A","2005",0,
"LVA","RADIOEQT","INAMBULATORY","1000000HAB","A","2006",0.45,
"LVA","RADIOEQT","INAMBULATORY","1000000HAB","A","2007",0.45,
"LVA","RADIOEQT","INAMBULATORY","1000000HAB","A","2008",0.46,
"LVA","RADIOEQT","INAMBULATORY","1000000HAB","A","2009",0.47,
"LVA","RADIOEQT","INAMBULATORY","1000000HAB","A","2010",0.48,
"LVA","RADIOEQT","INAMBULATORY","1000000HAB","A","2011",0.49,
"LVA","RADIOEQT","INAMBULATORY","1000000HAB","A","2012",0.49,
"LVA","RADIOEQT","INAMBULATORY","1000000HAB","A","2013",0.5,
"LVA","RADIOEQT","INAMBULATORY","1000000HAB","A","2014",0.5,
"LVA","RADIOEQT","INAMBULATORY","1000000HAB","A","2015",0.51,
"LVA","RADIOEQT","INAMBULATORY","1000000HAB","A","2016",0.51,
"LVA","RADIOEQT","INAMBULATORY","1000000HAB","A","2017",0.51,
"LVA","RADIOEQT","INAMBULATORY","1000000HAB","A","2018",1.56,
"LVA","RADIOEQT","INHOSPITAL","1000000HAB","A","2003",1.31,
"LVA","RADIOEQT","INHOSPITAL","1000000HAB","A","2004",0.88,
"LVA","RADIOEQT","INHOSPITAL","1000000HAB","A","2005",2.23,
"LVA","RADIOEQT","INHOSPITAL","1000000HAB","A","2006",3.16,
"LVA","RADIOEQT","INHOSPITAL","1000000HAB","A","2007",3.18,
"LVA","RADIOEQT","INHOSPITAL","1000000HAB","A","2008",3.67,
"LVA","RADIOEQT","INHOSPITAL","1000000HAB","A","2009",1.87,
"LVA","RADIOEQT","INHOSPITAL","1000000HAB","A","2010",3.34,
"LVA","RADIOEQT","INHOSPITAL","1000000HAB","A","2011",3.4,
"LVA","RADIOEQT","INHOSPITAL","1000000HAB","A","2012",3.44,
"LVA","RADIOEQT","INHOSPITAL","1000000HAB","A","2013",3.48,
"LVA","RADIOEQT","INHOSPITAL","1000000HAB","A","2014",3.51,
"LVA","RADIOEQT","INHOSPITAL","1000000HAB","A","2015",3.54,
"LVA","RADIOEQT","INHOSPITAL","1000000HAB","A","2016",4.59,
"LVA","RADIOEQT","INHOSPITAL","1000000HAB","A","2017",4.63,
"LVA","RADIOEQT","INHOSPITAL","1000000HAB","A","2018",4.15,
"LTU","RADIOEQT","TOT","1000000HAB","A","2005",7.22,
"LTU","RADIOEQT","TOT","1000000HAB","A","2006",7.65,
"LTU","RADIOEQT","TOT","1000000HAB","A","2007",4.64,"B"
"LTU","RADIOEQT","TOT","1000000HAB","A","2008",5.32,
"LTU","RADIOEQT","TOT","1000000HAB","A","2009",4.74,
"LTU","RADIOEQT","TOT","1000000HAB","A","2010",4.52,
"LTU","RADIOEQT","TOT","1000000HAB","A","2011",6.6,
"LTU","RADIOEQT","TOT","1000000HAB","A","2012",5.69,
"LTU","RADIOEQT","TOT","1000000HAB","A","2013",7.78,
"LTU","RADIOEQT","TOT","1000000HAB","A","2014",8.53,
"LTU","RADIOEQT","TOT","1000000HAB","A","2015",7.92,
"LTU","RADIOEQT","TOT","1000000HAB","A","2016",8.02,
"LTU","RADIOEQT","TOT","1000000HAB","A","2017",7.42,
"LTU","RADIOEQT","TOT","1000000HAB","A","2018",8.21,
"LTU","RADIOEQT","TOT","1000000HAB","A","2019",8.59,
"LTU","RADIOEQT","TOT","1000000HAB","A","2020",7.87,
"LTU","RADIOEQT","INAMBULATORY","1000000HAB","A","2005",0,
"LTU","RADIOEQT","INAMBULATORY","1000000HAB","A","2006",0,
"LTU","RADIOEQT","INAMBULATORY","1000000HAB","A","2007",0,
"LTU","RADIOEQT","INAMBULATORY","1000000HAB","A","2008",0,
"LTU","RADIOEQT","INAMBULATORY","1000000HAB","A","2009",0,
"LTU","RADIOEQT","INAMBULATORY","1000000HAB","A","2010",0,
"LTU","RADIOEQT","INAMBULATORY","1000000HAB","A","2011",0,
"LTU","RADIOEQT","INAMBULATORY","1000000HAB","A","2012",0,
"LTU","RADIOEQT","INAMBULATORY","1000000HAB","A","2013",0,
"LTU","RADIOEQT","INAMBULATORY","1000000HAB","A","2014",0,
"LTU","RADIOEQT","INAMBULATORY","1000000HAB","A","2015",0,
"LTU","RADIOEQT","INAMBULATORY","1000000HAB","A","2016",0,
"LTU","RADIOEQT","INAMBULATORY","1000000HAB","A","2017",0,
"LTU","RADIOEQT","INAMBULATORY","1000000HAB","A","2018",0,
"LTU","RADIOEQT","INAMBULATORY","1000000HAB","A","2019",0,
"LTU","RADIOEQT","INAMBULATORY","1000000HAB","A","2020",0,
"LTU","RADIOEQT","INHOSPITAL","1000000HAB","A","2005",7.22,
"LTU","RADIOEQT","INHOSPITAL","1000000HAB","A","2006",7.65,
"LTU","RADIOEQT","INHOSPITAL","1000000HAB","A","2007",4.64,"B"
"LTU","RADIOEQT","INHOSPITAL","1000000HAB","A","2008",5.32,
"LTU","RADIOEQT","INHOSPITAL","1000000HAB","A","2009",4.74,
"LTU","RADIOEQT","INHOSPITAL","1000000HAB","A","2010",4.52,
"LTU","RADIOEQT","INHOSPITAL","1000000HAB","A","2011",6.6,
"LTU","RADIOEQT","INHOSPITAL","1000000HAB","A","2012",5.69,
"LTU","RADIOEQT","INHOSPITAL","1000000HAB","A","2013",7.78,
"LTU","RADIOEQT","INHOSPITAL","1000000HAB","A","2014",8.53,
"LTU","RADIOEQT","INHOSPITAL","1000000HAB","A","2015",7.92,
"LTU","RADIOEQT","INHOSPITAL","1000000HAB","A","2016",8.02,
"LTU","RADIOEQT","INHOSPITAL","1000000HAB","A","2017",7.42,
"LTU","RADIOEQT","INHOSPITAL","1000000HAB","A","2018",8.21,
"LTU","RADIOEQT","INHOSPITAL","1000000HAB","A","2019",8.59,
"LTU","RADIOEQT","INHOSPITAL","1000000HAB","A","2020",7.87,
"SWE","RADIOEQT","INHOSPITAL","1000000HAB","A","2015",7.76,
"SWE","RADIOEQT","INHOSPITAL","1000000HAB","A","2016",7.86,
"SWE","RADIOEQT","INHOSPITAL","1000000HAB","A","2017",7.06,
"SWE","RADIOEQT","INHOSPITAL","1000000HAB","A","2018",6.98,
"SWE","RADIOEQT","INHOSPITAL","1000000HAB","A","2019",6.52,
"SWE","RADIOEQT","INHOSPITAL","1000000HAB","A","2020",6.39,
"CAN","RADIOEQT","INAMBULATORY","1000000HAB","A","1993",0,
"CAN","RADIOEQT","INAMBULATORY","1000000HAB","A","1994",0,
"CAN","RADIOEQT","INAMBULATORY","1000000HAB","A","1995",0,
"CAN","RADIOEQT","INAMBULATORY","1000000HAB","A","1996",0,
"CAN","RADIOEQT","INAMBULATORY","1000000HAB","A","1997",0,
"CAN","RADIOEQT","INAMBULATORY","1000000HAB","A","2016",0,
"CAN","RADIOEQT","INAMBULATORY","1000000HAB","A","2017",0,
"CAN","RADIOEQT","INAMBULATORY","1000000HAB","A","2018",0,
"CAN","RADIOEQT","INAMBULATORY","1000000HAB","A","2019",0,
"CAN","RADIOEQT","INHOSPITAL","1000000HAB","A","1993",5.58,
"CAN","RADIOEQT","INHOSPITAL","1000000HAB","A","1994",6.38,
"CAN","RADIOEQT","INHOSPITAL","1000000HAB","A","1995",6.89,
"CAN","RADIOEQT","INHOSPITAL","1000000HAB","A","1996",6.86,
"CAN","RADIOEQT","INHOSPITAL","1000000HAB","A","1997",7.06,
"CAN","RADIOEQT","INHOSPITAL","1000000HAB","A","2016",2.88,
"CAN","RADIOEQT","INHOSPITAL","1000000HAB","A","2017",2.96,
"CAN","RADIOEQT","INHOSPITAL","1000000HAB","A","2018",3,
"CAN","RADIOEQT","INHOSPITAL","1000000HAB","A","2019",2.87,
"CRI","RADIOEQT","INHOSPITAL","1000000HAB","A","1992",0,
"CRI","RADIOEQT","INHOSPITAL","1000000HAB","A","1993",0.31,
"CRI","RADIOEQT","INHOSPITAL","1000000HAB","A","1994",0.3,
"CRI","RADIOEQT","INHOSPITAL","1000000HAB","A","1995",0.29,
"CRI","RADIOEQT","INHOSPITAL","1000000HAB","A","1996",0.28,
"CRI","RADIOEQT","INHOSPITAL","1000000HAB","A","1997",0.28,
"CRI","RADIOEQT","INHOSPITAL","1000000HAB","A","1998",0.27,
"CRI","RADIOEQT","INHOSPITAL","1000000HAB","A","1999",0.26,
"CRI","RADIOEQT","INHOSPITAL","1000000HAB","A","2000",0.26,
"CRI","RADIOEQT","INHOSPITAL","1000000HAB","A","2001",0.25,
"CRI","RADIOEQT","INHOSPITAL","1000000HAB","A","2002",0.99,
"CRI","RADIOEQT","INHOSPITAL","1000000HAB","A","2003",1.47,
"CRI","RADIOEQT","INHOSPITAL","1000000HAB","A","2004",1.45,
"CRI","RADIOEQT","INHOSPITAL","1000000HAB","A","2005",1.42,
"CRI","RADIOEQT","INHOSPITAL","1000000HAB","A","2006",1.4,
"CRI","RADIOEQT","INHOSPITAL","1000000HAB","A","2007",1.38,
"CRI","RADIOEQT","INHOSPITAL","1000000HAB","A","2008",1.36,
"CRI","RADIOEQT","INHOSPITAL","1000000HAB","A","2009",1.57,
"CRI","RADIOEQT","INHOSPITAL","1000000HAB","A","2010",1.54,
"CRI","RADIOEQT","INHOSPITAL","1000000HAB","A","2011",1.31,
"CRI","RADIOEQT","INHOSPITAL","1000000HAB","A","2012",1.29,
"CRI","RADIOEQT","INHOSPITAL","1000000HAB","A","2013",1.27,
"CRI","RADIOEQT","INHOSPITAL","1000000HAB","A","2014",1.68,
"CRI","RADIOEQT","INHOSPITAL","1000000HAB","A","2015",1.66,
"CRI","RADIOEQT","INHOSPITAL","1000000HAB","A","2016",1.64,
"CRI","RADIOEQT","INHOSPITAL","1000000HAB","A","2017",1.62,
"CRI","RADIOEQT","INHOSPITAL","1000000HAB","A","2018",1.2,
"CRI","RADIOEQT","INHOSPITAL","1000000HAB","A","2019",1.19,
"CRI","RADIOEQT","INHOSPITAL","1000000HAB","A","2020",1.17,
"BEL","RADIOEQT","INAMBULATORY","1000000HAB","A","2000",0,
"BEL","RADIOEQT","INAMBULATORY","1000000HAB","A","2001",0,
"BEL","RADIOEQT","INAMBULATORY","1000000HAB","A","2002",0,
"BEL","RADIOEQT","INAMBULATORY","1000000HAB","A","2003",0,
"BEL","RADIOEQT","INAMBULATORY","1000000HAB","A","2004",0,
"BEL","RADIOEQT","INAMBULATORY","1000000HAB","A","2005",0,
"BEL","RADIOEQT","INAMBULATORY","1000000HAB","A","2006",0,
